# DocID, SentenceNr, SenTokenPos, DocTokenPos, SenCharOnset(incl), SenCharOffset(excl), DocCharOnset(incl), DocCharOffset(excl), Text
40, 322, 14, 9112, 55, 62, 48600, 48607, "nervous"
40, 322, 15, 9113, 63, 69, 48608, 48614, "system"
40, 322, 16, 9114, 70, 76, 48615, 48621, "repair"
40, 322, 17, 9115, 76, 77, 48621, 48622, "."
40, 323, 1, 9116, 0, 5, 48623, 48628, "Brain"
40, 323, 2, 9117, 6, 9, 48629, 48632, "Res"
40, 323, 3, 9118, 10, 14, 48633, 48637, "Bull"
40, 323, 4, 9119, 15, 17, 48638, 48640, "49"
40, 323, 5, 9120, 17, 18, 48640, 48641, ":"
40, 323, 6, 9121, 19, 22, 48642, 48645, "377"
40, 323, 7, 9122, 22, 23, 48645, 48646, "‚"
40, 323, 8, 9123, 23, 28, 48646, 48651, "Äì391"
40, 323, 9, 9124, 28, 29, 48651, 48652, "."
40, 323, 10, 9125, 30, 31, 48653, 48654, "2"
40, 323, 11, 9126, 31, 32, 48654, 48655, "."
40, 324, 1, 9127, 0, 9, 48656, 48665, "Raineteau"
40, 324, 2, 9128, 10, 11, 48666, 48667, "O"
40, 324, 3, 9129, 11, 12, 48667, 48668, ","
40, 324, 4, 9130, 13, 19, 48669, 48675, "Schwab"
40, 324, 5, 9131, 20, 22, 48676, 48678, "ME"
40, 324, 6, 9132, 23, 24, 48679, 48680, "("
40, 324, 7, 9133, 24, 28, 48680, 48684, "2001"
40, 324, 8, 9134, 28, 29, 48684, 48685, ")"
40, 324, 9, 9135, 30, 40, 48686, 48696, "Plasticity"
40, 324, 10, 9136, 41, 43, 48697, 48699, "of"
40, 324, 11, 9137, 44, 49, 48700, 48705, "motor"
40, 324, 12, 9138, 50, 57, 48706, 48713, "systems"
40, 324, 13, 9139, 58, 63, 48714, 48719, "after"
40, 324, 14, 9140, 64, 74, 48720, 48730, "incomplete"
40, 324, 15, 9141, 75, 81, 48731, 48737, "spinal"
40, 324, 16, 9142, 82, 86, 48738, 48742, "cord"
40, 324, 17, 9143, 87, 93, 48743, 48749, "injury"
40, 324, 18, 9144, 93, 94, 48749, 48750, "."
40, 325, 1, 9145, 0, 3, 48751, 48754, "Nat"
40, 325, 2, 9146, 4, 7, 48755, 48758, "Rev"
40, 325, 3, 9147, 8, 16, 48759, 48767, "Neurosci"
40, 325, 4, 9148, 17, 18, 48768, 48769, "2"
40, 325, 5, 9149, 18, 19, 48769, 48770, ":"
40, 325, 6, 9150, 20, 23, 48771, 48774, "263"
40, 325, 7, 9151, 23, 24, 48774, 48775, "‚"
40, 325, 8, 9152, 24, 29, 48775, 48780, "Äì273"
40, 325, 9, 9153, 29, 30, 48780, 48781, "."
40, 325, 10, 9154, 31, 32, 48782, 48783, "3"
40, 325, 11, 9155, 32, 33, 48783, 48784, "."
40, 326, 1, 9156, 0, 8, 48785, 48793, "Fehlings"
40, 326, 2, 9157, 9, 11, 48794, 48796, "MG"
40, 326, 3, 9158, 12, 13, 48797, 48798, "("
40, 326, 4, 9159, 13, 17, 48798, 48802, "2008"
40, 326, 5, 9160, 17, 18, 48802, 48803, ")"
40, 326, 6, 9161, 19, 25, 48804, 48810, "Repair"
40, 326, 7, 9162, 26, 28, 48811, 48813, "of"
40, 326, 8, 9163, 29, 32, 48814, 48817, "the"
40, 326, 9, 9164, 33, 44, 48818, 48829, "chronically"
40, 326, 10, 9165, 45, 52, 48830, 48837, "injured"
40, 326, 11, 9166, 53, 58, 48838, 48843, "human"
40, 326, 12, 9167, 59, 65, 48844, 48850, "spinal"
40, 326, 13, 9168, 66, 70, 48851, 48855, "cord"
40, 326, 14, 9169, 70, 71, 48855, 48856, "."
40, 327, 1, 9170, 0, 1, 48857, 48858, "J"
40, 327, 2, 9171, 2, 11, 48859, 48868, "Neurosurg"
40, 327, 3, 9172, 12, 17, 48869, 48874, "Spine"
40, 327, 4, 9173, 18, 19, 48875, 48876, "8"
40, 327, 5, 9174, 19, 20, 48876, 48877, ":"
40, 327, 6, 9175, 21, 24, 48878, 48881, "205"
40, 327, 7, 9176, 24, 25, 48881, 48882, "‚"
40, 327, 8, 9177, 25, 30, 48882, 48887, "Äì206"
40, 327, 9, 9178, 30, 31, 48887, 48888, ";"
40, 327, 10, 9179, 32, 42, 48889, 48899, "discussion"
40, 327, 11, 9180, 43, 46, 48900, 48903, "206"
40, 327, 12, 9181, 46, 47, 48903, 48904, "‚"
40, 327, 13, 9182, 47, 52, 48904, 48909, "Äì207"
40, 327, 14, 9183, 52, 53, 48909, 48910, "."
40, 327, 15, 9184, 54, 55, 48911, 48912, "4"
40, 327, 16, 9185, 55, 56, 48912, 48913, "."
40, 328, 1, 9186, 0, 5, 48914, 48919, "Fitch"
40, 328, 2, 9187, 6, 8, 48920, 48922, "MT"
40, 328, 3, 9188, 8, 9, 48922, 48923, ","
40, 328, 4, 9189, 10, 16, 48924, 48930, "Silver"
40, 328, 5, 9190, 17, 18, 48931, 48932, "J"
40, 328, 6, 9191, 19, 20, 48933, 48934, "("
40, 328, 7, 9192, 20, 24, 48934, 48938, "2008"
40, 328, 8, 9193, 24, 25, 48938, 48939, ")"
40, 328, 9, 9194, 26, 29, 48940, 48943, "CNS"
40, 328, 10, 9195, 30, 36, 48944, 48950, "injury"
40, 328, 11, 9196, 36, 37, 48950, 48951, ","
40, 328, 12, 9197, 38, 43, 48952, 48957, "glial"
40, 328, 13, 9198, 44, 49, 48958, 48963, "scars"
40, 328, 14, 9199, 49, 50, 48963, 48964, ","
40, 328, 15, 9200, 51, 54, 48965, 48968, "and"
40, 328, 16, 9201, 55, 67, 48969, 48981, "inflammation"
40, 328, 17, 9202, 67, 68, 48981, 48982, ":"
40, 328, 18, 9203, 69, 79, 48983, 48993, "Inhibitory"
40, 328, 19, 9204, 80, 93, 48994, 49007, "extracellular"
40, 328, 20, 9205, 94, 102, 49008, 49016, "matrices"
40, 328, 21, 9206, 103, 106, 49017, 49020, "and"
40, 328, 22, 9207, 107, 119, 49021, 49033, "regeneration"
40, 328, 23, 9208, 120, 127, 49034, 49041, "failure"
40, 328, 24, 9209, 127, 128, 49041, 49042, "."
40, 329, 1, 9210, 0, 3, 49043, 49046, "Exp"
40, 329, 2, 9211, 4, 10, 49047, 49053, "Neurol"
40, 329, 3, 9212, 11, 14, 49054, 49057, "209"
40, 329, 4, 9213, 14, 15, 49057, 49058, ":"
40, 329, 5, 9214, 16, 19, 49059, 49062, "294"
40, 329, 6, 9215, 19, 20, 49062, 49063, "‚"
40, 329, 7, 9216, 20, 25, 49063, 49068, "Äì301"
40, 329, 8, 9217, 25, 26, 49068, 49069, "."
40, 329, 9, 9218, 27, 28, 49070, 49071, "5"
40, 329, 10, 9219, 28, 29, 49071, 49072, "."
40, 330, 1, 9220, 0, 6, 49073, 49079, "McKeon"
40, 330, 2, 9221, 7, 9, 49080, 49082, "RJ"
40, 330, 3, 9222, 9, 10, 49082, 49083, ","
40, 330, 4, 9223, 11, 18, 49084, 49091, "Jurynec"
40, 330, 5, 9224, 19, 21, 49092, 49094, "MJ"
40, 330, 6, 9225, 21, 22, 49094, 49095, ","
40, 330, 7, 9226, 23, 27, 49096, 49100, "Buck"
40, 330, 8, 9227, 28, 30, 49101, 49103, "CR"
40, 330, 9, 9228, 31, 32, 49104, 49105, "("
40, 330, 10, 9229, 32, 36, 49105, 49109, "1999"
40, 330, 11, 9230, 36, 37, 49109, 49110, ")"
40, 330, 12, 9231, 38, 41, 49111, 49114, "The"
40, 330, 13, 9232, 42, 53, 49115, 49126, "chondroitin"
40, 330, 14, 9233, 54, 61, 49127, 49134, "sulfate"
40, 330, 15, 9234, 62, 75, 49135, 49148, "proteoglycans"
40, 330, 16, 9235, 76, 84, 49149, 49157, "neurocan"
40, 330, 17, 9236, 85, 88, 49158, 49161, "and"
40, 330, 18, 9237, 89, 99, 49162, 49172, "phosphacan"
40, 330, 19, 9238, 100, 103, 49173, 49176, "are"
40, 330, 20, 9239, 104, 113, 49177, 49186, "expressed"
40, 330, 21, 9240, 114, 116, 49187, 49189, "by"
40, 330, 22, 9241, 117, 125, 49190, 49198, "reactive"
40, 330, 23, 9242, 126, 136, 49199, 49209, "astrocytes"
40, 330, 24, 9243, 137, 139, 49210, 49212, "in"
40, 330, 25, 9244, 140, 143, 49213, 49216, "the"
40, 330, 26, 9245, 144, 151, 49217, 49224, "chronic"
40, 330, 27, 9246, 152, 155, 49225, 49228, "CNS"
40, 330, 28, 9247, 156, 161, 49229, 49234, "glial"
40, 330, 29, 9248, 162, 166, 49235, 49239, "scar"
40, 330, 30, 9249, 166, 167, 49239, 49240, "."
40, 331, 1, 9250, 0, 1, 49241, 49242, "J"
40, 331, 2, 9251, 2, 10, 49243, 49251, "Neurosci"
40, 331, 3, 9252, 11, 13, 49252, 49254, "19"
40, 331, 4, 9253, 13, 14, 49254, 49255, ":"
40, 331, 5, 9254, 15, 20, 49256, 49261, "10778"
40, 331, 6, 9255, 20, 21, 49261, 49262, "‚"
40, 331, 7, 9256, 21, 28, 49262, 49269, "Äì10788"
40, 331, 8, 9257, 28, 29, 49269, 49270, "."
40, 331, 9, 9258, 30, 31, 49271, 49272, "6"
40, 331, 10, 9259, 31, 32, 49272, 49273, "."
40, 332, 1, 9260, 0, 5, 49274, 49279, "Asher"
40, 332, 2, 9261, 6, 8, 49280, 49282, "RA"
40, 332, 3, 9262, 8, 9, 49282, 49283, ","
40, 332, 4, 9263, 10, 21, 49284, 49295, "Morgenstern"
40, 332, 5, 9264, 22, 24, 49296, 49298, "DA"
40, 332, 6, 9265, 24, 25, 49298, 49299, ","
40, 332, 7, 9266, 26, 32, 49300, 49306, "Fidler"
40, 332, 8, 9267, 33, 35, 49307, 49309, "PS"
40, 332, 9, 9268, 35, 36, 49309, 49310, ","
40, 332, 10, 9269, 37, 43, 49311, 49317, "Adcock"
40, 332, 11, 9270, 44, 46, 49318, 49320, "KH"
40, 332, 12, 9271, 46, 47, 49320, 49321, ","
40, 332, 13, 9272, 48, 54, 49322, 49328, "Oohira"
40, 332, 14, 9273, 55, 56, 49329, 49330, "A"
40, 332, 15, 9274, 56, 57, 49330, 49331, ","
40, 332, 16, 9275, 58, 60, 49332, 49334, "et"
40, 332, 17, 9276, 61, 63, 49335, 49337, "al"
40, 332, 18, 9277, 63, 64, 49337, 49338, "."
40, 332, 19, 9278, 65, 66, 49339, 49340, "("
40, 332, 20, 9279, 66, 70, 49340, 49344, "2000"
40, 332, 21, 9280, 70, 71, 49344, 49345, ")"
40, 332, 22, 9281, 72, 80, 49346, 49354, "Neurocan"
40, 332, 23, 9282, 81, 83, 49355, 49357, "is"
40, 332, 24, 9283, 84, 95, 49358, 49369, "upregulated"
40, 332, 25, 9284, 96, 98, 49370, 49372, "in"
40, 332, 26, 9285, 99, 106, 49373, 49380, "injured"
40, 332, 27, 9286, 107, 112, 49381, 49386, "brain"
40, 332, 28, 9287, 113, 116, 49387, 49390, "and"
40, 332, 29, 9288, 117, 119, 49391, 49393, "in"
40, 332, 30, 9289, 120, 136, 49394, 49410, "cytokine-treated"
40, 332, 31, 9290, 137, 147, 49411, 49421, "astrocytes"
40, 332, 32, 9291, 147, 148, 49421, 49422, "."
40, 333, 1, 9292, 0, 1, 49423, 49424, "J"
40, 333, 2, 9293, 2, 10, 49425, 49433, "Neurosci"
40, 333, 3, 9294, 11, 13, 49434, 49436, "20"
40, 333, 4, 9295, 13, 14, 49436, 49437, ":"
40, 333, 5, 9296, 15, 19, 49438, 49442, "2427"
40, 333, 6, 9297, 19, 20, 49442, 49443, "‚"
40, 333, 7, 9298, 20, 26, 49443, 49449, "Äì2438"
40, 333, 8, 9299, 26, 27, 49449, 49450, "."
40, 333, 9, 9300, 28, 29, 49451, 49452, "7"
40, 333, 10, 9301, 29, 30, 49452, 49453, "."
40, 334, 1, 9302, 0, 5, 49454, 49459, "Jones"
40, 334, 2, 9303, 6, 8, 49460, 49462, "LL"
40, 334, 3, 9304, 8, 9, 49462, 49463, ","
40, 334, 4, 9305, 10, 18, 49464, 49472, "Margolis"
40, 334, 5, 9306, 19, 21, 49473, 49475, "RU"
40, 334, 6, 9307, 21, 22, 49475, 49476, ","
40, 334, 7, 9308, 23, 32, 49477, 49486, "Tuszynski"
40, 334, 8, 9309, 33, 35, 49487, 49489, "MH"
40, 334, 9, 9310, 36, 37, 49490, 49491, "("
40, 334, 10, 9311, 37, 41, 49491, 49495, "2003"
40, 334, 11, 9312, 41, 42, 49495, 49496, ")"
40, 334, 12, 9313, 43, 46, 49497, 49500, "The"
40, 334, 13, 9314, 47, 58, 49501, 49512, "chondroitin"
40, 334, 14, 9315, 59, 66, 49513, 49520, "sulfate"
40, 334, 15, 9316, 67, 80, 49521, 49534, "proteoglycans"
40, 334, 16, 9317, 81, 89, 49535, 49543, "neurocan"
40, 334, 17, 9318, 89, 90, 49543, 49544, ","
40, 334, 18, 9319, 91, 99, 49545, 49553, "brevican"
40, 334, 19, 9320, 99, 100, 49553, 49554, ","
40, 334, 20, 9321, 101, 111, 49555, 49565, "phosphacan"
40, 334, 21, 9322, 111, 112, 49565, 49566, ","
40, 334, 22, 9323, 113, 116, 49567, 49570, "and"
40, 334, 23, 9324, 117, 125, 49571, 49579, "versican"
40, 334, 24, 9325, 126, 129, 49580, 49583, "are"
40, 334, 25, 9326, 130, 144, 49584, 49598, "differentially"
40, 334, 26, 9327, 145, 154, 49599, 49608, "regulated"
40, 334, 27, 9328, 155, 164, 49609, 49618, "following"
40, 334, 28, 9329, 165, 171, 49619, 49625, "spinal"
40, 334, 29, 9330, 172, 176, 49626, 49630, "cord"
40, 334, 30, 9331, 177, 183, 49631, 49637, "injury"
40, 334, 31, 9332, 183, 184, 49637, 49638, "."
40, 335, 1, 9333, 0, 3, 49639, 49642, "Exp"
40, 335, 2, 9334, 4, 10, 49643, 49649, "Neurol"
40, 335, 3, 9335, 11, 14, 49650, 49653, "182"
40, 335, 4, 9336, 14, 15, 49653, 49654, ":"
40, 335, 5, 9337, 16, 19, 49655, 49658, "399"
40, 335, 6, 9338, 19, 20, 49658, 49659, "‚"
40, 335, 7, 9339, 20, 25, 49659, 49664, "Äì411"
40, 335, 8, 9340, 25, 26, 49664, 49665, "."
40, 335, 9, 9341, 27, 28, 49666, 49667, "8"
40, 335, 10, 9342, 28, 29, 49667, 49668, "."
40, 336, 1, 9343, 0, 7, 49669, 49676, "Brittis"
40, 336, 2, 9344, 8, 10, 49677, 49679, "PA"
40, 336, 3, 9345, 10, 11, 49679, 49680, ","
40, 336, 4, 9346, 12, 19, 49681, 49688, "Canning"
40, 336, 5, 9347, 20, 22, 49689, 49691, "DR"
40, 336, 6, 9348, 22, 23, 49691, 49692, ","
40, 336, 7, 9349, 24, 30, 49693, 49699, "Silver"
40, 336, 8, 9350, 31, 32, 49700, 49701, "J"
40, 336, 9, 9351, 33, 34, 49702, 49703, "("
40, 336, 10, 9352, 34, 38, 49703, 49707, "1992"
40, 336, 11, 9353, 38, 39, 49707, 49708, ")"
40, 336, 12, 9354, 40, 51, 49709, 49720, "Chondroitin"
40, 336, 13, 9355, 52, 59, 49721, 49728, "sulfate"
40, 336, 14, 9356, 60, 62, 49729, 49731, "as"
40, 336, 15, 9357, 63, 64, 49732, 49733, "a"
40, 336, 16, 9358, 65, 74, 49734, 49743, "regulator"
40, 336, 17, 9359, 75, 77, 49744, 49746, "of"
40, 336, 18, 9360, 78, 86, 49747, 49755, "neuronal"
40, 336, 19, 9361, 87, 97, 49756, 49766, "patterning"
40, 336, 20, 9362, 98, 100, 49767, 49769, "in"
40, 336, 21, 9363, 101, 104, 49770, 49773, "the"
40, 336, 22, 9364, 105, 111, 49774, 49780, "retina"
40, 336, 23, 9365, 111, 112, 49780, 49781, "."
40, 337, 1, 9366, 0, 7, 49782, 49789, "Science"
40, 337, 2, 9367, 8, 11, 49790, 49793, "255"
40, 337, 3, 9368, 11, 12, 49793, 49794, ":"
40, 337, 4, 9369, 13, 16, 49795, 49798, "733"
40, 337, 5, 9370, 16, 17, 49798, 49799, "‚"
40, 337, 6, 9371, 17, 22, 49799, 49804, "Äì736"
40, 337, 7, 9372, 22, 23, 49804, 49805, "."
40, 337, 8, 9373, 24, 25, 49806, 49807, "9"
40, 337, 9, 9374, 25, 26, 49807, 49808, "."
40, 338, 1, 9375, 0, 6, 49809, 49815, "Silver"
40, 338, 2, 9376, 7, 8, 49816, 49817, "J"
40, 338, 3, 9377, 9, 10, 49818, 49819, "("
40, 338, 4, 9378, 10, 14, 49819, 49823, "1994"
40, 338, 5, 9379, 14, 15, 49823, 49824, ")"
40, 338, 6, 9380, 16, 26, 49825, 49835, "Inhibitory"
40, 338, 7, 9381, 27, 36, 49836, 49845, "molecules"
40, 338, 8, 9382, 37, 39, 49846, 49848, "in"
40, 338, 9, 9383, 40, 51, 49849, 49860, "development"
40, 338, 10, 9384, 52, 55, 49861, 49864, "and"
40, 338, 11, 9385, 56, 68, 49865, 49877, "regeneration"
40, 338, 12, 9386, 68, 69, 49877, 49878, "."
40, 339, 1, 9387, 0, 1, 49879, 49880, "J"
40, 339, 2, 9388, 2, 8, 49881, 49887, "Neurol"
40, 339, 3, 9389, 9, 12, 49888, 49891, "242"
40, 339, 4, 9390, 12, 13, 49891, 49892, ":"
40, 339, 5, 9391, 14, 17, 49893, 49896, "S22"
40, 339, 6, 9392, 17, 18, 49896, 49897, "‚"
40, 339, 7, 9393, 18, 22, 49897, 49901, "Äì24"
40, 339, 8, 9394, 22, 23, 49901, 49902, "."
40, 339, 9, 9395, 24, 26, 49903, 49905, "10"
40, 339, 10, 9396, 26, 27, 49905, 49906, "."
40, 340, 1, 9397, 0, 6, 49907, 49913, "Wilson"
40, 340, 2, 9398, 7, 9, 49914, 49916, "MT"
40, 340, 3, 9399, 9, 10, 49916, 49917, ","
40, 340, 4, 9400, 11, 15, 49918, 49922, "Snow"
40, 340, 5, 9401, 16, 18, 49923, 49925, "DM"
40, 340, 6, 9402, 19, 20, 49926, 49927, "("
40, 340, 7, 9403, 20, 24, 49927, 49931, "2000"
40, 340, 8, 9404, 24, 25, 49931, 49932, ")"
40, 340, 9, 9405, 26, 37, 49933, 49944, "Chondroitin"
40, 340, 10, 9406, 38, 45, 49945, 49952, "sulfate"
40, 340, 11, 9407, 46, 58, 49953, 49965, "proteoglycan"
40, 340, 12, 9408, 59, 69, 49966, 49976, "expression"
40, 340, 13, 9409, 70, 77, 49977, 49984, "pattern"
40, 340, 14, 9410, 78, 80, 49985, 49987, "in"
40, 340, 15, 9411, 81, 92, 49988, 49999, "hippocampal"
40, 340, 16, 9412, 93, 104, 50000, 50011, "development"
40, 340, 17, 9413, 104, 105, 50011, 50012, ":"
40, 340, 18, 9414, 106, 115, 50013, 50022, "potential"
40, 340, 19, 9415, 116, 126, 50023, 50033, "regulation"
40, 340, 20, 9416, 127, 129, 50034, 50036, "of"
40, 340, 21, 9417, 130, 134, 50037, 50041, "axon"
40, 340, 22, 9418, 135, 140, 50042, 50047, "tract"
40, 340, 23, 9419, 141, 150, 50048, 50057, "formation"
40, 340, 24, 9420, 150, 151, 50057, 50058, "."
40, 341, 1, 9421, 0, 1, 50059, 50060, "J"
40, 341, 2, 9422, 2, 6, 50061, 50065, "Comp"
40, 341, 3, 9423, 7, 13, 50066, 50072, "Neurol"
40, 341, 4, 9424, 14, 17, 50073, 50076, "424"
40, 341, 5, 9425, 17, 18, 50076, 50077, ":"
40, 341, 6, 9426, 19, 22, 50078, 50081, "532"
40, 341, 7, 9427, 22, 23, 50081, 50082, "‚"
40, 341, 8, 9428, 23, 28, 50082, 50087, "Äì546"
40, 341, 9, 9429, 28, 29, 50087, 50088, "."
40, 341, 10, 9430, 30, 32, 50089, 50091, "11"
40, 341, 11, 9431, 32, 33, 50091, 50092, "."
40, 342, 1, 9432, 0, 10, 50093, 50103, "Cavalcante"
40, 342, 2, 9433, 11, 13, 50104, 50106, "LA"
40, 342, 3, 9434, 13, 14, 50106, 50107, ","
40, 342, 4, 9435, 15, 27, 50108, 50120, "Garcia-Abreu"
40, 342, 5, 9436, 28, 29, 50121, 50122, "J"
40, 342, 6, 9437, 29, 30, 50122, 50123, ","
40, 342, 7, 9438, 31, 37, 50124, 50130, "Mendes"
40, 342, 8, 9439, 38, 40, 50131, 50133, "FA"
40, 342, 9, 9440, 40, 41, 50133, 50134, ","
40, 342, 10, 9441, 42, 47, 50135, 50140, "Moura"
40, 342, 11, 9442, 48, 52, 50141, 50145, "Neto"
40, 342, 12, 9443, 53, 54, 50146, 50147, "V"
40, 342, 13, 9444, 54, 55, 50147, 50148, ","
40, 342, 14, 9445, 56, 61, 50149, 50154, "Silva"
40, 342, 15, 9446, 62, 64, 50155, 50157, "LC"
40, 342, 16, 9447, 64, 65, 50157, 50158, ","
40, 342, 17, 9448, 66, 68, 50159, 50161, "et"
40, 342, 18, 9449, 69, 71, 50162, 50164, "al"
40, 342, 19, 9450, 71, 72, 50164, 50165, "."
40, 342, 20, 9451, 73, 74, 50166, 50167, "("
40, 342, 21, 9452, 74, 78, 50167, 50171, "2003"
40, 342, 22, 9453, 78, 79, 50171, 50172, ")"
40, 342, 23, 9454, 80, 88, 50173, 50181, "Sulfated"
40, 342, 24, 9455, 89, 102, 50182, 50195, "proteoglycans"
40, 342, 25, 9456, 103, 105, 50196, 50198, "as"
40, 342, 26, 9457, 106, 116, 50199, 50209, "modulators"
40, 342, 27, 9458, 117, 119, 50210, 50212, "of"
40, 342, 28, 9459, 120, 128, 50213, 50221, "neuronal"
40, 342, 29, 9460, 129, 138, 50222, 50231, "migration"
40, 342, 30, 9461, 139, 142, 50232, 50235, "and"
40, 342, 31, 9462, 143, 149, 50236, 50242, "axonal"
40, 342, 32, 9463, 150, 161, 50243, 50254, "decussation"
40, 342, 33, 9464, 162, 164, 50255, 50257, "in"
40, 342, 34, 9465, 165, 168, 50258, 50261, "the"
40, 342, 35, 9466, 169, 179, 50262, 50272, "developing"
40, 342, 36, 9467, 180, 188, 50273, 50281, "midbrain"
40, 342, 37, 9468, 188, 189, 50281, 50282, "."
40, 343, 1, 9469, 0, 4, 50283, 50287, "Braz"
40, 343, 2, 9470, 5, 6, 50288, 50289, "J"
40, 343, 3, 9471, 7, 10, 50290, 50293, "Med"
40, 343, 4, 9472, 11, 15, 50294, 50298, "Biol"
40, 343, 5, 9473, 16, 19, 50299, 50302, "Res"
40, 343, 6, 9474, 20, 22, 50303, 50305, "36"
40, 343, 7, 9475, 22, 23, 50305, 50306, ":"
40, 343, 8, 9476, 24, 27, 50307, 50310, "993"
40, 343, 9, 9477, 27, 28, 50310, 50311, "‚"
40, 343, 10, 9478, 28, 34, 50311, 50317, "Äì1002"
40, 343, 11, 9479, 34, 35, 50317, 50318, "."
40, 343, 12, 9480, 36, 38, 50319, 50321, "12"
40, 343, 13, 9481, 38, 39, 50321, 50322, "."
40, 344, 1, 9482, 0, 10, 50323, 50333, "Pizzorusso"
40, 344, 2, 9483, 11, 12, 50334, 50335, "T"
40, 344, 3, 9484, 12, 13, 50335, 50336, ","
40, 344, 4, 9485, 14, 20, 50337, 50343, "Medini"
40, 344, 5, 9486, 21, 22, 50344, 50345, "P"
40, 344, 6, 9487, 22, 23, 50345, 50346, ","
40, 344, 7, 9488, 24, 31, 50347, 50354, "Berardi"
40, 344, 8, 9489, 32, 33, 50355, 50356, "N"
40, 344, 9, 9490, 33, 34, 50356, 50357, ","
40, 344, 10, 9491, 35, 42, 50358, 50365, "Chierzi"
40, 344, 11, 9492, 43, 44, 50366, 50367, "S"
40, 344, 12, 9493, 44, 45, 50367, 50368, ","
40, 344, 13, 9494, 46, 53, 50369, 50376, "Fawcett"
40, 344, 14, 9495, 54, 56, 50377, 50379, "JW"
40, 344, 15, 9496, 56, 57, 50379, 50380, ","
40, 344, 16, 9497, 58, 60, 50381, 50383, "et"
40, 344, 17, 9498, 61, 63, 50384, 50386, "al"
40, 344, 18, 9499, 63, 64, 50386, 50387, "."
40, 344, 19, 9500, 65, 66, 50388, 50389, "("
40, 344, 20, 9501, 66, 70, 50389, 50393, "2002"
40, 344, 21, 9502, 70, 71, 50393, 50394, ")"
40, 344, 22, 9503, 72, 84, 50395, 50407, "Reactivation"
40, 344, 23, 9504, 85, 87, 50408, 50410, "of"
40, 344, 24, 9505, 88, 94, 50411, 50417, "ocular"
40, 344, 25, 9506, 95, 104, 50418, 50427, "dominance"
40, 344, 26, 9507, 105, 115, 50428, 50438, "plasticity"
40, 344, 27, 9508, 116, 118, 50439, 50441, "in"
40, 344, 28, 9509, 119, 122, 50442, 50445, "the"
40, 344, 29, 9510, 123, 128, 50446, 50451, "adult"
40, 344, 30, 9511, 129, 135, 50452, 50458, "visual"
40, 344, 31, 9512, 136, 142, 50459, 50465, "cortex"
40, 344, 32, 9513, 142, 143, 50465, 50466, "."
40, 345, 1, 9514, 0, 7, 50467, 50474, "Science"
40, 345, 2, 9515, 8, 11, 50475, 50478, "298"
40, 345, 3, 9516, 11, 12, 50478, 50479, ":"
40, 345, 4, 9517, 13, 17, 50480, 50484, "1248"
40, 345, 5, 9518, 17, 18, 50484, 50485, "‚"
40, 345, 6, 9519, 18, 24, 50485, 50491, "Äì1251"
40, 345, 7, 9520, 24, 25, 50491, 50492, "."
40, 345, 8, 9521, 26, 28, 50493, 50495, "13"
40, 345, 9, 9522, 28, 29, 50495, 50496, "."
40, 346, 1, 9523, 0, 5, 50497, 50502, "Deepa"
40, 346, 2, 9524, 6, 8, 50503, 50505, "SS"
40, 346, 3, 9525, 8, 9, 50505, 50506, ","
40, 346, 4, 9526, 10, 17, 50507, 50514, "Carulli"
40, 346, 5, 9527, 18, 19, 50515, 50516, "D"
40, 346, 6, 9528, 19, 20, 50516, 50517, ","
40, 346, 7, 9529, 21, 28, 50518, 50525, "Galtrey"
40, 346, 8, 9530, 29, 30, 50526, 50527, "C"
40, 346, 9, 9531, 30, 31, 50527, 50528, ","
40, 346, 10, 9532, 32, 38, 50529, 50535, "Rhodes"
40, 346, 11, 9533, 39, 40, 50536, 50537, "K"
40, 346, 12, 9534, 40, 41, 50537, 50538, ","
40, 346, 13, 9535, 42, 48, 50539, 50545, "Fukuda"
40, 346, 14, 9536, 49, 50, 50546, 50547, "J"
40, 346, 15, 9537, 50, 51, 50547, 50548, ","
40, 346, 16, 9538, 52, 54, 50549, 50551, "et"
40, 346, 17, 9539, 55, 57, 50552, 50554, "al"
40, 346, 18, 9540, 57, 58, 50554, 50555, "."
40, 346, 19, 9541, 59, 60, 50556, 50557, "("
40, 346, 20, 9542, 60, 64, 50557, 50561, "2006"
40, 346, 21, 9543, 64, 65, 50561, 50562, ")"
40, 346, 22, 9544, 66, 77, 50563, 50574, "Composition"
40, 346, 23, 9545, 78, 80, 50575, 50577, "of"
40, 346, 24, 9546, 81, 93, 50578, 50590, "perineuronal"
40, 346, 25, 9547, 94, 97, 50591, 50594, "net"
40, 346, 26, 9548, 98, 111, 50595, 50608, "extracellular"
40, 346, 27, 9549, 112, 118, 50609, 50615, "matrix"
40, 346, 28, 9550, 119, 121, 50616, 50618, "in"
40, 346, 29, 9551, 122, 125, 50619, 50622, "rat"
40, 346, 30, 9552, 126, 131, 50623, 50628, "brain"
40, 346, 31, 9553, 131, 132, 50628, 50629, ":"
40, 346, 32, 9554, 133, 134, 50630, 50631, "a"
40, 346, 33, 9555, 135, 144, 50632, 50641, "different"
40, 346, 34, 9556, 145, 157, 50642, 50654, "disaccharide"
40, 346, 35, 9557, 158, 169, 50655, 50666, "composition"
40, 346, 36, 9558, 170, 173, 50667, 50670, "for"
40, 346, 37, 9559, 174, 177, 50671, 50674, "the"
40, 346, 38, 9560, 178, 192, 50675, 50689, "net-associated"
